Time_h,log_OD,GrowthRate_h-1
17.9805555555556,-1.4189627189223,0.00427477972334469
18.0747222222222,-1.41686624293559,0.00426549704599244
18.1688888888889,-1.41791887606968,0.0055732023009023
18.2630555555556,-1.41483780920443,0.00655756879483106
18.3572222222222,-1.41483780920443,0.00605910806831431
18.4516666666667,-1.41379830666727,0.00555193131451256
18.5455555555556,-1.41483780920443,0.00395939888797068
18.64,-1.41379830666727,0.00258087297063787
18.7341666666667,-1.41382360903053,0.00138776198502003
18.8283333333333,-1.41379830666727,0.00196874047784089
18.9225,-1.41278410649336,0.0022545584364227
19.0166666666667,-1.41379830666727,0.00236125083787345
19.1108333333333,-1.41483780920443,0.00126646695761483
19.205,-1.41278410649336,0.000687901993268248
19.2991666666667,-1.41177806891843,9.46807927597399e-05
19.3933333333333,-1.41177806891843,3.23072845379401e-06
19.4875,-1.41278410649336,-8.82193358515858e-05
19.5816666666667,-1.41382360903053,0.000305948093775544
19.6758333333333,-1.41379830666727,-0.000566241087148441
19.77,-1.41379830666727,-0.00047074715812715
19.8641666666667,-1.41278410649336,0.000196062255906129
19.9583333333333,-1.41379830666727,0.000975439427315259
20.0525,-1.41177806891843,0.00175954473328569
20.1466666666667,-1.41275008710226,0.000367454940823197
20.2408333333333,-1.41279226909234,0.000564879141939471
20.335,-1.4128175714556,-0.000420120307080863
20.4291666666667,-1.41279226909234,0.000172180707343507
20.5233333333333,-1.41177806891843,-0.000421882040502393
20.6175,-1.41483780920443,-0.000915590561108306
20.7116666666667,-1.41177806891843,-0.000199999070799963
20.8058333333333,-1.41382360903053,0.000397319519334864
20.9,-1.41177806891843,-0.000594875884107929
20.9941666666667,-1.4128175714556,-0.00137738003138968
21.0883333333333,-1.41483780920443,-0.000399762225361747
21.1825,-1.41177806891843,-0.00206930077553836
21.2766666666667,-1.41177806891843,-0.000991328742270496
21.3708333333333,-1.41483780920443,-0.00098565530778969
21.465,-1.41483780920443,-0.000396452858161833
21.5591666666667,-1.4128175714556,0.000780218718746831
21.6533333333333,-1.41483780920443,-0.00079062028778911
21.7475,-1.4128175714556,-9.95662048134363e-05
21.8416666666667,-1.41279226909234,0.000299407998121328
21.9358333333333,-1.4138317716295,-0.0012826455180393
22.03,-1.41177806891843,-0.0012841845521581
22.1241666666667,-1.41483780920443,-0.00128615773845138
22.2183333333333,-1.41382360903053,-0.00226274709199374
22.3125,-1.41483780920443,-0.00156403548186428
22.4069444444444,-1.41588165205705,-0.00126269031370409
22.5011111111111,-1.4128175714556,-0.00136582303314274
22.5952777777778,-1.41483780920443,-0.000673992801769186
22.6894444444444,-1.41483780920443,-0.000869118097261054
22.7836111111111,-1.41378958963943,-0.0014885475979686
22.8777777777778,-1.41483780920443,-0.0013836707582839
22.9719444444444,-1.41483780920443,-0.00239117163491391
23.0661111111111,-1.41585614055134,-0.00162297430814628
23.1602777777778,-1.41483780920443,-0.00122022090153883
23.2544444444444,-1.41693428519114,-0.00181712854770375
23.3486111111111,-1.41483780920443,-0.0010988200193091
23.4427777777778,-1.41589044233852,-0.00179618340709012
23.5369444444444,-1.41589044233852,-0.00217707818922261
23.6311111111111,-1.41483780920443,-0.00287176527193525
23.7252777777778,-1.41690877368543,-0.00275790853389154
23.8194444444444,-1.41585614055134,-0.00355673121476958
23.9136111111111,-1.41794438757539,-0.00256364235602601
24.0077777777778,-1.41791008578821,-0.00297179827680485
24.1019444444444,-1.41795261653805,-0.00259577509814376
24.1961111111111,-1.41791887606968,-0.00189851673851989
24.2902777777778,-1.41791008578821,-0.00200263026962301
24.3844444444444,-1.41690877368543,-0.000811143868692371
24.4786111111111,-1.4189627189223,-0.000622894282980236
24.5727777777778,-1.41795261653805,-0.00191014729222789
24.6669444444444,-1.4189627189223,-0.00242608794043667
24.7611111111111,-1.4189627189223,-0.00221265938265369
24.8552777777778,-1.41795261653805,-0.00289718582019386
24.9494444444444,-1.41794438757539,-0.00269932261097021
25.0436111111111,-1.42104229926256,-0.00279857904258565
25.1377777777778,-1.42001980294968,-0.00170043063399566
25.2319444444444,-1.4189627189223,-0.00259966064351764
25.3261111111111,-1.42104229926256,-0.00319693088744691
25.4202777777778,-1.42104229926256,-0.00240116698471568
25.5144444444444,-1.42001980294968,-0.00330590669293167
25.6086111111111,-1.4189627189223,-0.00330175797809635
25.7027777777778,-1.42209051882757,-0.00321069607492781
25.7969444444444,-1.42209051882757,-0.00230786284226653
25.8911111111111,-1.42104229926256,-0.00230801824945312
25.9852777777778,-1.42519298721,-0.00269637885329421
26.0794444444444,-1.42104229926256,-0.00229995921313704
26.1738888888889,-1.42209051882757,-0.000479688641923359
26.2680555555556,-1.42209051882757,-0.00119070214167802
26.3619444444444,-1.42209051882757,-0.00118879958185106
26.4561111111111,-1.42310471900147,-0.00149004104164119
26.5502777777778,-1.42311807215683,-0.00278658130513601
26.6444444444444,-1.42205649943647,-0.00239302299031612
26.7386111111111,-1.42416629172184,-0.00230472139093808
26.8330555555556,-1.42310471900147,-0.00201623182862133
26.9272222222222,-1.42519298721,-0.0020230767165785
27.0213888888889,-1.42310471900147,-0.00282571429582822
27.1155555555556,-1.42416629172184,-0.00232989022066721
27.2097222222222,-1.42416629172184,-0.00161324562512686
27.3038888888889,-1.42416629172184,-0.00281572656553699
27.3980555555556,-1.42519298721,-0.00261234222190695
27.4922222222222,-1.42624562034409,-0.00331534963131394
27.5863888888889,-1.42416629172184,-0.00319867057404085
27.6805555555556,-1.42519298721,-0.00329536596239828
27.7747222222222,-1.427263951691,-0.00360762098202571
27.8688888888889,-1.42624562034409,-0.00300329436218381
27.9630555555556,-1.42624562034409,-0.0032092343337715
28.0572222222222,-1.427263951691,-0.00323049960470331
28.1513888888889,-1.427263951691,-0.0024359565381697
28.2455555555556,-1.42833005138761,-0.00183414846084388
28.3397222222222,-1.427263951691,-0.00212907950258661
28.4338888888889,-1.42833005138761,-0.00173122652713998
28.5280555555556,-1.4273117200407,-0.00111516440799723
28.6222222222222,-1.42833005138761,-0.000416552590444457
28.7163888888889,-1.42833005138761,-0.00121277150514127
28.8105555555556,-1.42833005138761,-0.00230532637355348
28.9047222222222,-1.42833005138761,-0.00159091565875453
28.9988888888889,-1.42829488098696,-0.00188874741824846
29.0930555555556,-1.4273117200407,-0.00149719053310187
29.1872222222222,-1.43041806471096,-0.00250147877811257
29.2813888888889,-1.43038347699646,-0.0032054764709534
29.3755555555556,-1.42833005138761,-0.00261798862746651
29.4697222222222,-1.42936098068358,-0.00291964421279883
29.5638888888889,-1.42936098068358,-0.00341745058170762
29.6580555555556,-1.43144056102384,-0.00242190489245693
29.7522222222222,-1.43144056102384,-0.0028270890862367
29.8463888888889,-1.42938713541499,-0.00412592883087211
29.9405555555556,-1.43144056102384,-0.00341398892724092
30.0347222222222,-1.43251122647184,-0.00289980001167793
30.1288888888889,-1.43144056102384,-0.00208572927840676
30.2230555555556,-1.43144056102384,-0.0016807715400505
30.3172222222222,-1.43353792196,-0.00177140293515998
30.4113888888889,-1.432467256512,-0.00109029609362482
30.5055555555556,-1.432467256512,-0.000681090124309011
30.5997222222222,-1.432467256512,-0.00281950687621712
30.6938888888889,-1.43144056102384,-0.00393659937540756
30.7880555555556,-1.432467256512,-0.00405127345848555
30.8822222222222,-1.43353792196,-0.00446321095938779
30.9763888888889,-1.432467256512,-0.00415347861941757
31.0705555555556,-1.43666562214284,-0.00515390640099032
31.165,-1.43666562214284,-0.00464992383477918
31.2591666666667,-1.43563469284687,-0.00374402928815164
31.3533333333333,-1.43457312012651,-0.00191498530107145
31.4475,-1.43456885125597,-0.00151691315794656
31.5419444444444,-1.43770512468,-0.000196971043208085
31.6361111111111,-1.43563469284687,-0.000902906125758564
31.7302777777778,-1.43666562214284,-0.00210821339788596
31.8244444444444,-1.43456402739887,-0.00311848435611581
31.9186111111111,-1.43666562214284,-0.00271271931370457
32.0127777777778,-1.43666562214284,-0.00150262446623014
32.1069444444444,-1.43666562214284,-0.00188952100186357
32.2011111111111,-1.43770082030934,-0.00169772463901376
32.2952777777778,-1.43874032284651,-0.00240539353754701
