time,OD,CarbonSource
38.1347222222222,0.402,Fructose
38.2288888888889,0.402,Fructose
38.3230555555556,0.402,Fructose
38.4172222222222,0.4015,Fructose
38.5116666666667,0.4015,Fructose
38.6055555555556,0.401,Fructose
38.6997222222222,0.4005,Fructose
38.7938888888889,0.4005,Fructose
38.8880555555556,0.4005,Fructose
38.9822222222222,0.4,Fructose
39.0766666666667,0.3995,Fructose
39.1708333333333,0.3995,Fructose
39.265,0.3985,Fructose
39.3591666666667,0.3985,Fructose
39.4533333333333,0.3985,Fructose
39.5475,0.3985,Fructose
39.6416666666667,0.398,Fructose
39.7358333333333,0.3975,Fructose
39.83,0.3975,Fructose
39.9241666666667,0.397,Fructose
40.0183333333333,0.3965,Fructose
40.1125,0.3965,Fructose
40.2066666666667,0.3965,Fructose
40.3008333333333,0.3965,Fructose
40.395,0.396,Fructose
40.4891666666667,0.3955,Fructose
40.5833333333333,0.395,Fructose
40.6775,0.395,Fructose
40.7716666666667,0.3945,Fructose
40.8658333333333,0.3945,Fructose
40.96,0.3945,Fructose
41.0541666666667,0.3935,Fructose
41.1483333333333,0.3935,Fructose
41.2425,0.3935,Fructose
41.3366666666667,0.3935,Fructose
41.4308333333333,0.3925,Fructose
41.525,0.393,Fructose
41.6191666666667,0.3925,Fructose
41.7133333333333,0.392,Fructose
41.8075,0.3925,Fructose
41.9016666666667,0.3915,Fructose
41.9961111111111,0.3915,Fructose
42.09,0.391,Fructose
42.1844444444444,0.3905,Fructose
42.2786111111111,0.3915,Fructose
42.3727777777778,0.39,Fructose
42.4669444444444,0.39,Fructose
42.5611111111111,0.3895,Fructose
42.655,0.389,Fructose
42.7494444444444,0.3895,Fructose
42.8436111111111,0.389,Fructose
42.9377777777778,0.389,Fructose
43.0319444444444,0.3885,Fructose
43.1261111111111,0.3885,Fructose
43.2208333333333,0.3885,Fructose
43.3152777777778,0.388,Fructose
43.4094444444444,0.388,Fructose
43.5036111111111,0.3875,Fructose
43.5977777777778,0.3875,Fructose
43.6919444444444,0.387,Fructose
43.7861111111111,0.387,Fructose
43.8802777777778,0.3865,Fructose
43.9744444444444,0.3865,Fructose
44.0686111111111,0.386,Fructose
44.1627777777778,0.3855,Fructose
44.2569444444444,0.3855,Fructose
44.3511111111111,0.385,Fructose
44.4452777777778,0.385,Fructose
44.5394444444444,0.384,Fructose
44.6336111111111,0.384,Fructose
44.7277777777778,0.3835,Fructose
44.8219444444444,0.3835,Fructose
44.9161111111111,0.384,Fructose
45.0102777777778,0.383,Fructose
45.1044444444444,0.383,Fructose
45.1986111111111,0.382,Fructose
45.2927777777778,0.382,Fructose
45.3869444444444,0.382,Fructose
45.4811111111111,0.3815,Fructose
45.5752777777778,0.382,Fructose
45.6694444444444,0.381,Fructose
45.7636111111111,0.381,Fructose
45.8580555555556,0.38,Fructose
45.9530555555556,0.3805,Fructose
46.0472222222222,0.38,Fructose
46.1413888888889,0.3795,Fructose
46.2355555555556,0.38,Fructose
46.3297222222222,0.379,Fructose
46.4238888888889,0.379,Fructose
46.5180555555556,0.379,Fructose
46.6122222222222,0.3785,Fructose
46.7066666666667,0.3785,Fructose
46.8008333333333,0.3785,Fructose
46.895,0.378,Fructose
46.9891666666667,0.3785,Fructose
47.0833333333333,0.3775,Fructose
47.1775,0.3775,Fructose
47.2716666666667,0.3775,Fructose
47.3658333333333,0.377,Fructose
0,0.001,Rhamnose
0.0941666666666667,-0.0015,Rhamnose
0.188333333333333,-0.0005,Rhamnose
0.282222222222222,0,Rhamnose
0.376388888888889,-0.0005,Rhamnose
0.470555555555556,0,Rhamnose
0.564444444444444,0,Rhamnose
0.658611111111111,0.0005,Rhamnose
0.752777777777778,0.0005,Rhamnose
0.846944444444444,0.0005,Rhamnose
0.940833333333333,0.0005,Rhamnose
1.035,0.0005,Rhamnose
1.12916666666667,0.001,Rhamnose
1.22305555555556,0.0015,Rhamnose
1.31722222222222,0.002,Rhamnose
1.41138888888889,0.003,Rhamnose
1.50555555555556,0.0035,Rhamnose
1.59972222222222,0.0045,Rhamnose
1.69361111111111,0.0055,Rhamnose
1.78777777777778,0.00700000000000001,Rhamnose
1.88194444444444,0.00850000000000001,Rhamnose
1.97611111111111,0.0105,Rhamnose
2.07,0.013,Rhamnose
2.16416666666667,0.015,Rhamnose
2.25833333333333,0.0175,Rhamnose
2.3525,0.02,Rhamnose
2.44666666666667,0.0235,Rhamnose
2.54055555555556,0.028,Rhamnose
2.63472222222222,0.032,Rhamnose
2.72888888888889,0.037,Rhamnose
2.82305555555556,0.043,Rhamnose
2.91694444444444,0.0495,Rhamnose
3.01111111111111,0.057,Rhamnose
3.10527777777778,0.066,Rhamnose
3.19944444444444,0.0745,Rhamnose
3.29333333333333,0.0795,Rhamnose
3.3875,0.084,Rhamnose
3.48166666666667,0.088,Rhamnose
3.57555555555556,0.091,Rhamnose
3.66972222222222,0.094,Rhamnose
3.76416666666667,0.0975,Rhamnose
3.85805555555556,0.1015,Rhamnose
3.95222222222222,0.1055,Rhamnose
4.04638888888889,0.1095,Rhamnose
4.14027777777778,0.1125,Rhamnose
4.23444444444444,0.116,Rhamnose
4.32861111111111,0.1195,Rhamnose
4.42277777777778,0.124,Rhamnose
4.51694444444444,0.1285,Rhamnose
4.61083333333333,0.1335,Rhamnose
4.705,0.139,Rhamnose
4.79916666666667,0.1435,Rhamnose
4.89333333333333,0.1485,Rhamnose
4.9875,0.1545,Rhamnose
5.08138888888889,0.161,Rhamnose
5.17555555555556,0.1675,Rhamnose
5.26972222222222,0.174,Rhamnose
5.36388888888889,0.179,Rhamnose
5.45805555555556,0.1865,Rhamnose
5.55194444444444,0.1945,Rhamnose
5.64611111111111,0.2045,Rhamnose
5.74027777777778,0.214,Rhamnose
5.83416666666667,0.2225,Rhamnose
5.92833333333333,0.2315,Rhamnose
6.0225,0.24,Rhamnose
6.11666666666667,0.2485,Rhamnose
6.21055555555556,0.257,Rhamnose
6.30472222222222,0.265,Rhamnose
6.39888888888889,0.2735,Rhamnose
6.49305555555556,0.2815,Rhamnose
6.58722222222222,0.2895,Rhamnose
6.68138888888889,0.298,Rhamnose
6.77555555555556,0.307,Rhamnose
6.86972222222222,0.3185,Rhamnose
6.96388888888889,0.3225,Rhamnose
7.05777777777778,0.3245,Rhamnose
7.15194444444445,0.326,Rhamnose
7.24611111111111,0.3265,Rhamnose
7.34027777777778,0.3275,Rhamnose
7.43444444444444,0.328,Rhamnose
7.52861111111111,0.329,Rhamnose
7.6225,0.3295,Rhamnose
7.71666666666667,0.3305,Rhamnose
7.81083333333333,0.3315,Rhamnose
7.905,0.332,Rhamnose
7.99888888888889,0.333,Rhamnose
8.09305555555556,0.334,Rhamnose
8.18722222222222,0.335,Rhamnose
8.28138888888889,0.3365,Rhamnose
8.37527777777778,0.337,Rhamnose
8.46944444444444,0.3385,Rhamnose
8.56361111111111,0.339,Rhamnose
8.65777777777778,0.3405,Rhamnose
8.75166666666667,0.341,Rhamnose
8.84583333333333,0.3415,Rhamnose
8.94,0.343,Rhamnose
9.03416666666667,0.3425,Rhamnose
9.12833333333333,0.344,Rhamnose
9.22222222222222,0.3445,Rhamnose
9.31638888888889,0.345,Rhamnose
9.41055555555556,0.3455,Rhamnose
9.50472222222222,0.3465,Rhamnose
9.59888888888889,0.3465,Rhamnose
9.69305555555556,0.3475,Rhamnose
9.78722222222222,0.3475,Rhamnose
9.88138888888889,0.3485,Rhamnose
9.97555555555556,0.349,Rhamnose
10.0697222222222,0.349,Rhamnose
10.1638888888889,0.3495,Rhamnose
10.2580555555556,0.3505,Rhamnose
10.3522222222222,0.3515,Rhamnose
10.4463888888889,0.3515,Rhamnose
10.5405555555556,0.3515,Rhamnose
10.6347222222222,0.3525,Rhamnose
10.7288888888889,0.3535,Rhamnose
10.8230555555556,0.3535,Rhamnose
10.9172222222222,0.3535,Rhamnose
11.0113888888889,0.3545,Rhamnose
11.1052777777778,0.3555,Rhamnose
11.1994444444444,0.3555,Rhamnose
11.2936111111111,0.356,Rhamnose
11.3877777777778,0.3565,Rhamnose
11.4819444444444,0.357,Rhamnose
11.5761111111111,0.3575,Rhamnose
11.6702777777778,0.3585,Rhamnose
11.7644444444444,0.359,Rhamnose
11.8586111111111,0.3595,Rhamnose
11.9527777777778,0.36,Rhamnose
12.0469444444444,0.361,Rhamnose
12.1411111111111,0.362,Rhamnose
12.2352777777778,0.3625,Rhamnose
12.3294444444444,0.3635,Rhamnose
12.4236111111111,0.364,Rhamnose
12.5177777777778,0.3635,Rhamnose
12.6119444444444,0.365,Rhamnose
12.7061111111111,0.365,Rhamnose
12.8002777777778,0.366,Rhamnose
12.8944444444444,0.366,Rhamnose
12.9886111111111,0.3665,Rhamnose
13.0827777777778,0.367,Rhamnose
13.1769444444444,0.368,Rhamnose
13.2711111111111,0.368,Rhamnose
13.3652777777778,0.368,Rhamnose
13.4594444444444,0.369,Rhamnose
13.5536111111111,0.369,Rhamnose
13.6477777777778,0.369,Rhamnose
13.7419444444444,0.37,Rhamnose
13.8361111111111,0.37,Rhamnose
13.9302777777778,0.371,Rhamnose
14.0244444444444,0.371,Rhamnose
14.1186111111111,0.371,Rhamnose
14.2127777777778,0.3715,Rhamnose
14.3069444444444,0.3715,Rhamnose
14.4011111111111,0.372,Rhamnose
14.4952777777778,0.372,Rhamnose
14.5894444444444,0.3725,Rhamnose
14.6838888888889,0.373,Rhamnose
14.7780555555556,0.373,Rhamnose
14.8722222222222,0.373,Rhamnose
14.9663888888889,0.3735,Rhamnose
15.0605555555556,0.374,Rhamnose
15.1547222222222,0.3745,Rhamnose
15.2488888888889,0.3745,Rhamnose
15.3430555555556,0.375,Rhamnose
15.4372222222222,0.375,Rhamnose
15.5313888888889,0.375,Rhamnose
15.6255555555556,0.3755,Rhamnose
15.7197222222222,0.376,Rhamnose
15.8138888888889,0.377,Rhamnose
15.9080555555556,0.376,Rhamnose
16.0022222222222,0.377,Rhamnose
16.0963888888889,0.378,Rhamnose
16.1908333333333,0.3785,Rhamnose
16.2855555555556,0.3785,Rhamnose
16.3797222222222,0.3785,Rhamnose
16.4738888888889,0.3795,Rhamnose
16.5680555555556,0.379,Rhamnose
16.6622222222222,0.3795,Rhamnose
16.7563888888889,0.3805,Rhamnose
16.8505555555556,0.3805,Rhamnose
16.9447222222222,0.38,Rhamnose
17.0388888888889,0.381,Rhamnose
17.1330555555556,0.3815,Rhamnose
17.2272222222222,0.3815,Rhamnose
17.3213888888889,0.3825,Rhamnose
17.4155555555556,0.383,Rhamnose
17.5097222222222,0.3835,Rhamnose
17.6038888888889,0.3835,Rhamnose
17.6980555555556,0.384,Rhamnose
17.7922222222222,0.384,Rhamnose
17.8863888888889,0.385,Rhamnose
17.9805555555556,0.3845,Rhamnose
18.0747222222222,0.385,Rhamnose
18.1688888888889,0.386,Rhamnose
18.2630555555556,0.3865,Rhamnose
18.3572222222222,0.3865,Rhamnose
18.4516666666667,0.3875,Rhamnose
18.5455555555556,0.3875,Rhamnose
18.64,0.3875,Rhamnose
18.7341666666667,0.3875,Rhamnose
18.8283333333333,0.388,Rhamnose
18.9225,0.388,Rhamnose
19.0166666666667,0.388,Rhamnose
19.1108333333333,0.388,Rhamnose
19.205,0.3885,Rhamnose
19.2991666666667,0.3885,Rhamnose
19.3933333333333,0.3885,Rhamnose
19.4875,0.389,Rhamnose
19.5816666666667,0.3885,Rhamnose
19.6758333333333,0.3895,Rhamnose
19.77,0.389,Rhamnose
19.8641666666667,0.389,Rhamnose
19.9583333333333,0.3885,Rhamnose
20.0525,0.3895,Rhamnose
20.1466666666667,0.3895,Rhamnose
20.2408333333333,0.39,Rhamnose
20.335,0.3895,Rhamnose
20.4291666666667,0.3895,Rhamnose
20.5233333333333,0.3895,Rhamnose
20.6175,0.389,Rhamnose
20.7116666666667,0.389,Rhamnose
20.8058333333333,0.389,Rhamnose
20.9,0.3895,Rhamnose
20.9941666666667,0.389,Rhamnose
21.0883333333333,0.389,Rhamnose
21.1825,0.3895,Rhamnose
21.2766666666667,0.389,Rhamnose
21.3708333333333,0.389,Rhamnose
21.465,0.389,Rhamnose
21.5591666666667,0.389,Rhamnose
21.6533333333333,0.389,Rhamnose
21.7475,0.389,Rhamnose
21.8416666666667,0.3885,Rhamnose
21.9358333333333,0.3885,Rhamnose
22.03,0.3885,Rhamnose
22.1241666666667,0.3885,Rhamnose
22.2183333333333,0.3885,Rhamnose
22.3125,0.388,Rhamnose
22.4069444444444,0.388,Rhamnose
22.5011111111111,0.3885,Rhamnose
22.5952777777778,0.3885,Rhamnose
